customer_id,active_subscription_value,failed_subscriptions,is_dc,total_subscription_value,total_committed_value,max_dpd_master,avg_dpd,avg_dpd_recent,n_payments_da,paid_only_first_payments,n_orders_declined_last_month,total_value_last_month,tot_value_cancelled_orders,tot_value_not_cancelled_orders,defaulted_amount,max_delay_for_dc,total_outstanding_amount,revenue_vs_debt,total_revenue_paid,time_before_failed_,outstanding_dc_assets,outstanding_value,amount_percent,has_outstanding_assets,failed_percent,default_percent
43100,0.0,18,True,344.0,3948.6,297,100,100,0,0,0.0,124.7,19.9,324.1,654.23,-3.0,654.23,3211.25,553.73,9.45,6.0,4419.21,0.11,1,0.41,1
95955,0.0,0,False,369.4,908.6,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-580.15,580.15,-1.0,-1.0,-1.0,1.0,0,0.0,-1
241650,0.0,0,False,69.9,209.7,0,11,11,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-309.5,309.5,-1.0,-1.0,-1.0,1.0,0,0.0,-1
410542,29.9,0,False,29.9,89.7,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-269.1,269.1,-1.0,-1.0,-1.0,1.0,0,0.0,-1
307308,44.9,1,False,154.7,244.5,16,13,13,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,44.9,-548.8,593.7,-1.0,-1.0,43.9,0.93,0,0.07,-1
393065,0.0,0,True,9.9,118.8,0,42,42,3,0,0.0,0.0,0.0,9.9,18.91,1.64,0.0,-96.28,96.28,3.03,0.0,0.0,1.0,0,0.0,0
397132,0.0,0,False,44.9,538.8,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-40.41,40.41,-1.0,-1.0,-1.0,1.03,0,0.0,-1
250950,0.0,0,False,39.9,119.7,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-97.27,97.27,-1.0,-1.0,-1.0,1.01,0,0.0,-1
446422,24.9,0,False,24.9,298.8,0,1,1,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-224.1,224.1,-1.0,-1.0,-1.0,1.0,0,0.0,-1
320294,0.0,0,False,59.8,1016.6,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-776.15,776.15,-1.0,-1.0,-1.0,1.0,0,0.0,-1
159139,0.0,0,False,304.4,393.8,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-212.05,212.05,-1.0,-1.0,-1.0,1.0,0,0.0,-1
249114,182.5,0,False,182.5,2190.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1370.23,1370.23,-1.0,-1.0,-1.0,1.0,0,0.0,-1
242558,11.9,0,False,11.9,142.8,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-202.3,202.3,-1.0,-1.0,-1.0,1.0,0,0.0,-1
244719,72.8,0,False,72.8,736.2,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-985.7,985.7,-1.0,-1.0,-1.0,1.0,0,0.0,-1
321262,89.7,0,False,200.4,2404.8,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-462.8,462.8,-1.0,-1.0,-1.0,1.0,0,0.0,-1
9688,0.0,0,False,39.9,119.7,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-117.7,117.7,-1.0,-1.0,-1.0,1.01,0,0.0,-1
496547,49.9,0,False,49.9,598.8,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-304.39,304.39,-1.0,-1.0,-1.0,1.0,0,0.0,-1
204203,80.7,2,False,150.6,1216.8,2,9,9,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,66.01,-640.84,706.85,16.61,-1.0,65.01,0.92,0,0.07,-1
313979,0.0,0,False,32.8,32.8,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-7.8,7.8,-1.0,-1.0,-1.0,1.15,0,0.0,-1
173607,62.8,0,False,72.91,318.21,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-455.1,455.1,-1.0,-1.0,-1.0,1.0,0,0.0,-1
468813,0.0,0,False,122.8,168.6,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-99.9,99.9,-1.0,-1.0,-1.0,1.01,0,0.0,-1
268753,49.9,0,False,49.9,598.8,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-798.4,798.4,-1.0,-1.0,-1.0,1.0,0,0.0,-1
198810,0.0,3,True,59.9,718.8,574,407,407,0,1,0.0,0.0,0.0,59.9,194.7,-4.03,194.7,1149.0,0.0,1.23,1.0,1343.7,0.0,1,0.75,1
109984,0.0,0,True,184.7,2216.4,0,68,66,4,0,0.0,0.0,0.0,234.6,319.6,4.91,0.0,-692.15,1008.7,5.19,1.0,316.55,0.76,1,0.0,1
59016,0.0,0,False,61.8,61.8,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-622.95,622.95,-1.0,-1.0,-1.0,1.0,0,0.0,-1
425737,64.8,0,False,64.8,927.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-264.0,264.0,-1.0,-1.0,-1.0,1.0,0,0.0,-1
131825,163.4,0,False,216.2,3013.2,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1864.54,1864.54,-1.0,-1.0,-1.0,1.0,0,0.0,-1
453881,40.8,0,False,40.8,489.6,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-275.6,275.6,12.0,-1.0,-1.0,1.0,0,0.0,-1
101940,29.9,0,False,29.9,358.8,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-418.6,418.6,-1.0,-1.0,-1.0,1.0,0,0.0,-1
111540,0.0,0,False,75.6,226.8,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-207.14,207.14,-1.0,-1.0,-1.0,1.0,0,0.0,-1
15885,0.0,0,False,44.8,268.5,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,218.54,-524.57,743.11,-1.0,-1.0,217.54,0.77,0,0.0,-1
173449,0.0,0,False,19.9,19.9,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-0.0,0,0.0,-1
111539,0.0,0,True,49.9,598.8,0,21,21,3,0,0.0,0.0,0.0,49.9,164.7,3.04,0.0,-551.92,1004.77,17.1,1.0,452.85,0.69,1,0.0,1
335148,24.9,0,False,24.9,298.8,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-286.35,286.35,-1.0,-1.0,-1.0,1.0,0,0.0,-1
201148,0.0,0,False,49.9,49.9,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-22.47,22.47,-1.0,-1.0,-1.0,1.05,0,0.0,-1
281210,129.8,0,False,129.8,1557.6,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-912.48,912.48,-1.0,-1.0,-1.0,1.0,0,0.0,-1
417750,0.0,4,True,89.9,539.4,254,167,167,0,1,0.0,0.0,0.0,89.9,374.6,-4.06,374.6,1374.05,44.95,1.06,1.0,1793.6,0.02,1,0.8,1
74522,0.0,0,False,69.9,69.9,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-69.9,69.9,-1.0,-1.0,-1.0,1.01,0,0.0,-1
331554,199.7,0,False,199.7,2127.3,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-2476.5,2476.5,-1.0,-1.0,-1.0,1.0,0,0.0,-1
220771,0.0,3,True,55.6,324.3,166,44,44,0,0,0.0,0.0,0.0,35.8,15.9,-1.87,44.7,-455.17,499.87,2.42,0.0,44.7,0.92,0,0.08,1
123470,24.9,0,True,104.7,1256.4,0,132,132,9,0,0.0,0.0,0.0,59.9,479.0,6.88,0.0,-873.2,893.2,3.06,1.0,20.0,0.98,1,0.0,0
283362,126.2,11,False,126.2,1514.4,60,4,4,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,203.43,-1079.14,1282.57,12.39,-1.0,202.43,0.86,0,0.12,1
240326,59.9,0,False,59.9,359.4,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1018.3,1018.3,-1.0,-1.0,-1.0,1.0,0,0.0,-1
47461,0.0,0,False,281.6,281.6,965,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-373.4,373.4,-1.0,-1.0,-1.0,1.0,0,0.0,-1
169732,0.0,0,True,79.9,79.9,0,120,120,4,0,0.0,0.0,0.0,134.8,334.6,4.42,0.0,-470.43,470.43,2.29,0.0,0.0,1.0,0,0.0,0
103679,0.0,3,True,49.8,597.6,276,61,61,0,0,0.0,0.0,0.0,152.6,59.7,-3.45,59.7,-129.17,188.87,8.48,0.0,59.7,0.76,0,0.19,1
62244,89.9,7,True,304.6,688.5,653,89,89,0,0,0.0,0.0,179.8,194.6,279.3,-7.24,279.3,-2427.25,3276.25,11.77,1.0,1128.3,0.74,1,0.16,1
74341,39.9,0,False,52.8,633.6,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-411.09,411.09,-1.0,-1.0,-1.0,1.0,0,0.0,-1
57595,0.0,0,False,79.9,79.9,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-84.85,84.85,-1.0,-1.0,-1.0,1.01,0,0.0,-1
560628,14.9,0,False,29.8,357.6,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-48.42,48.42,-1.0,-1.0,-1.0,1.02,0,0.0,-1
251193,0.0,0,False,94.8,1137.6,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-32.47,32.47,-1.0,0.0,-1.0,1.03,0,0.0,-1
570542,63.7,0,False,63.7,764.4,0,1,1,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-201.1,201.1,-1.0,-1.0,-1.0,1.0,0,0.0,-1
498932,0.0,0,False,22.9,68.7,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-0.0,0,0.0,-1
487354,0.0,0,False,34.9,104.7,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-0.0,0,0.0,-1
352604,99.9,0,False,99.9,1198.8,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1148.85,1148.85,-1.0,-1.0,-1.0,1.0,0,0.0,-1
458066,0.0,0,False,17.9,53.7,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-107.76,107.76,-1.0,-1.0,-1.0,1.01,0,0.0,-1
3584,0.0,0,False,79.8,79.8,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-163.6,163.6,-1.0,-1.0,-1.0,1.01,0,0.0,-1
53900,0.0,0,False,87.7,87.7,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-47.75,47.75,-1.0,-1.0,-1.0,1.02,0,0.0,-1
97530,0.0,0,False,49.9,149.7,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-0.0,0,0.0,-1
282747,0.0,0,False,39.9,39.9,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-14.9,14.9,-1.0,-1.0,-1.0,1.07,0,0.0,-1
483177,24.9,0,False,24.9,74.7,0,1,1,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-176.79,176.79,-1.0,-1.0,-1.0,1.01,0,0.0,-1
609840,159.9,3,False,159.9,1918.8,78,36,0,0,1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,494.7,454.73,39.97,1.0,-1.0,493.7,0.07,0,0.75,1
342786,90.7,0,False,90.7,1435.2,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-846.19,846.19,-1.0,-1.0,-1.0,1.0,0,0.0,-1
286328,0.0,3,False,129.7,129.7,301,75,75,0,0,0.0,0.0,0.0,129.7,0.0,0.0,134.7,-187.07,321.77,3.16,-1.0,133.7,0.71,0,0.25,1
224753,34.9,0,False,34.9,104.7,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-247.79,247.79,-1.0,-1.0,-1.0,1.0,0,0.0,-1
154221,29.84,0,False,29.84,358.08,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-686.32,686.32,-1.0,-1.0,-1.0,1.0,0,0.0,-1
146238,0.0,0,False,119.8,119.8,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-359.4,359.4,-1.0,-1.0,-1.0,1.0,0,0.0,-1
537937,173.2,1,False,196.1,1996.9,11,1,1,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,19.9,-504.61,524.51,-1.0,-1.0,18.9,0.97,0,0.03,-1
139773,24.9,0,False,144.7,1736.4,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1727.3,1727.3,-1.0,-1.0,-1.0,1.0,0,0.0,-1
411975,0.0,3,True,34.9,418.8,253,167,167,0,1,2.0,99.8,0.0,179.6,109.23,-4.0,109.23,547.59,31.41,1.03,1.0,688.23,0.04,1,0.75,1
526047,19.9,1,False,19.9,238.8,21,7,7,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,19.9,-69.65,89.55,5.42,-1.0,18.9,0.83,0,0.17,-1
206842,0.0,0,True,19.9,238.8,0,118,118,3,0,0.0,0.0,0.0,89.8,74.7,3.39,0.0,-94.6,94.6,1.35,0.0,0.0,1.0,0,0.0,0
311387,34.9,0,False,34.9,418.8,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-433.77,433.77,-1.0,-1.0,-1.0,1.0,0,0.0,-1
347679,14.9,0,False,14.9,193.7,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-181.35,181.35,-1.0,-1.0,-1.0,1.01,0,0.0,-1
109244,84.8,2,False,84.8,1017.6,33,32,32,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,59.8,-413.8,473.6,1.19,-1.0,58.8,0.89,0,0.12,-1
20249,0.0,0,True,219.7,2995.8,0,13,13,4,0,0.0,0.0,0.0,229.7,94.6,2.83,0.0,-3195.81,3195.81,18.06,0.0,0.0,1.0,0,0.0,0
98866,0.0,3,True,9.9,118.8,792,761,0,0,0,1.0,32.9,0.0,42.8,44.7,-5.45,44.7,126.58,0.0,1.19,1.0,171.28,0.0,1,0.75,1
236596,89.9,0,False,309.7,749.3,417,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-529.5,529.5,-1.0,-1.0,-1.0,1.0,0,0.0,-1
115111,22.9,0,False,297.2,908.0,665,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-701.86,701.86,-1.0,-1.0,-1.0,1.0,0,0.0,-1
160687,0.0,0,False,62.8,338.1,0,6,6,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-484.69,485.69,18.29,-1.0,-1.0,1.0,0,0.0,-1
337041,0.0,0,False,59.9,718.8,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-0.0,0,0.0,-1
421608,19.9,0,False,19.9,238.8,0,1,1,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-179.1,179.1,-1.0,-1.0,-1.0,1.01,0,0.0,-1
332999,79.9,0,False,159.8,1917.6,0,1,1,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-918.85,918.85,-1.0,-1.0,-1.0,1.0,0,0.0,-1
334410,99.9,1,False,99.9,1198.8,21,34,34,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,99.9,-991.57,1091.47,2.16,-1.0,98.9,0.92,0,0.08,-1
247122,0.0,0,False,49.9,49.9,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-22.47,22.47,-1.0,-1.0,-1.0,1.05,0,0.0,-1
180602,72.7,0,False,78.6,943.2,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-943.56,943.56,-1.0,-1.0,-1.0,1.0,0,0.0,-1
460637,0.0,3,True,69.9,838.8,185,116,116,0,1,0.0,0.0,0.0,139.8,224.7,-3.72,224.7,1312.01,6.99,1.19,1.0,1543.7,0.0,1,0.75,1
343694,60.8,0,False,60.8,729.6,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-598.44,598.44,-1.0,-1.0,-1.0,1.0,0,0.0,-1
76005,0.0,28,True,404.59,404.59,700,320,219,0,0,3.0,424.1,0.0,1003.78,2412.74,-6.0,2412.74,1631.88,2193.12,8.1,5.0,6237.74,0.26,1,0.52,1
156139,0.0,0,False,39.9,478.8,0,1,1,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-659.35,659.35,-1.0,-1.0,-1.0,1.0,0,0.0,-1
489290,67.8,0,False,67.8,813.6,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-395.45,395.45,-1.0,-1.0,-1.0,1.0,0,0.0,-1
171717,69.9,0,True,89.8,958.2,0,35,35,3,0,0.0,0.0,0.0,134.7,74.7,4.27,0.0,-658.06,658.06,5.29,0.0,0.0,1.0,0,0.0,0
98837,0.0,0,False,34.9,418.8,736,90,17,0,0,0.0,0.0,0.0,34.9,0.0,0.0,5.0,-418.8,423.8,2.23,-1.0,4.0,0.99,0,0.0,-1
109864,102.6,0,False,102.6,1231.2,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-754.9,754.9,-1.0,-1.0,-1.0,1.0,0,0.0,-1
367328,89.8,0,False,89.8,1377.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-673.07,673.07,-1.0,-1.0,-1.0,1.0,0,0.0,-1
11020,0.0,0,True,226.3,432.0,0,62,44,5,0,0.0,0.0,34.9,219.4,71.4,11.17,1.0,-989.38,990.38,8.16,1.0,1.0,1.0,1,0.0,0
144152,39.9,0,True,57.8,693.6,0,118,118,3,0,0.0,0.0,0.0,87.6,68.7,8.71,0.0,-158.28,158.28,2.26,0.0,0.0,1.0,0,0.0,0
135758,0.0,0,True,54.8,657.6,0,139,139,8,0,0.0,0.0,0.0,54.8,239.2,4.8,0.0,-363.8,363.8,3.16,0.0,0.0,1.0,0,0.0,0
314795,0.0,0,False,59.9,59.9,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-688.85,688.85,-1.0,-1.0,-1.0,1.0,0,0.0,-1
74259,0.0,0,False,279.9,279.9,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-237.17,237.17,-1.0,-1.0,-1.0,1.0,0,0.0,-1
248980,0.0,0,False,34.9,104.7,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-84.77,84.77,-1.0,-1.0,-1.0,1.01,0,0.0,-1
409554,34.9,0,False,34.9,418.8,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-322.82,322.82,-1.0,-1.0,-1.0,1.0,0,0.0,-1
441048,37.9,0,False,37.9,454.8,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-306.99,306.99,-1.0,-1.0,-1.0,1.0,0,0.0,-1
470237,45.8,0,False,45.8,549.6,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-325.18,325.18,-1.0,-1.0,-1.0,1.0,0,0.0,-1
340916,0.0,0,False,29.9,358.8,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-254.15,254.15,-1.0,-1.0,-1.0,1.0,0,0.0,-1
125269,0.0,0,False,52.7,375.6,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1072.0,1072.0,-1.0,-1.0,-1.0,1.0,0,0.0,-1
269592,59.9,0,False,109.8,1317.6,0,1,1,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1199.38,1199.38,-1.0,-1.0,-1.0,1.0,0,0.0,-1
267935,14.9,0,False,14.9,178.8,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-238.4,238.4,-1.0,-1.0,-1.0,1.0,0,0.0,-1
44196,0.0,22,True,92.5,1110.0,687,304,286,0,0,2.0,65.7,14.9,155.2,464.8,-3.29,464.8,1406.34,358.1,6.23,5.0,2229.24,0.14,1,0.54,1
441734,0.0,0,False,74.9,74.9,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-0.0,0,0.0,-1
455140,0.0,0,False,17.9,17.9,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-16.11,16.11,-1.0,-1.0,-1.0,1.07,0,0.0,-1
103578,0.0,0,True,14.9,178.8,0,34,34,3,0,-1.0,-1.0,-1.0,-1.0,0.0,0.16,0.0,-184.0,184.0,3.06,0.0,0.0,1.0,0,0.0,0
50478,102.7,0,True,221.5,2658.0,0,48,40,8,0,0.0,0.0,0.0,68.9,469.3,4.93,0.0,-2099.32,2373.32,3.06,2.0,274.0,0.9,1,0.0,1
7203,0.0,0,True,69.9,69.9,0,63,0,1,0,0.0,0.0,0.0,69.9,69.9,10.66,0.0,311.45,563.2,3.03,1.0,874.65,0.39,1,0.0,1
434447,19.9,0,False,19.9,238.8,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-179.1,179.1,-1.0,-1.0,-1.0,1.01,0,0.0,-1
529870,0.0,3,True,99.9,1198.8,150,89,89,0,1,0.0,0.0,0.0,99.9,309.7,-3.43,309.7,1639.01,9.99,1.06,1.0,1958.7,0.01,1,0.75,1
175067,0.0,0,False,144.7,144.7,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-64.91,64.91,-1.0,-1.0,-1.0,1.02,0,0.0,-1
107765,0.0,4,True,39.9,239.4,731,458,106,0,0,0.0,0.0,0.0,39.9,184.6,-6.67,184.6,545.38,73.07,2.13,1.0,803.05,0.08,1,0.67,1
133996,129.4,0,False,194.2,2330.4,0,1,1,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-2833.28,2833.28,-1.0,-1.0,-1.0,1.0,0,0.0,-1
201936,55.8,0,False,75.7,621.6,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-606.63,606.63,-1.0,-1.0,-1.0,1.0,0,0.0,-1
94881,0.0,0,True,57.7,692.4,0,173,171,12,0,0.0,0.0,0.0,57.7,250.8,12.12,0.0,-595.0,595.0,7.1,0.0,0.0,1.0,0,0.0,0
88052,0.0,10,True,78.8,945.6,806,535,0,0,0,6.0,452.3,0.0,760.6,439.0,-4.85,439.0,1090.4,157.6,2.13,2.0,1687.0,0.09,1,0.71,1
327847,0.0,0,False,179.8,1438.5,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-179.77,179.77,-1.0,-1.0,-1.0,1.01,0,0.0,-1
205047,49.8,0,False,62.7,974.7,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-856.87,856.87,-1.0,-1.0,-1.0,1.0,0,0.0,-1
397380,0.0,3,True,44.9,538.8,275,183,183,0,1,0.0,0.0,0.0,44.9,136.23,-3.74,136.23,594.41,40.41,1.06,1.0,771.05,0.05,1,0.75,1
112614,228.3,0,False,248.2,3337.2,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-708.88,708.88,-1.0,-1.0,-1.0,1.0,0,0.0,-1
349191,0.0,0,False,9.9,118.8,0,2,2,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-217.8,217.8,-1.0,-1.0,-1.0,1.0,0,0.0,-1
216826,0.0,0,True,94.8,748.2,0,37,37,3,0,1.0,24.9,0.0,179.5,74.8,0.84,0.0,-848.1,848.1,4.1,0.0,0.0,1.0,0,0.0,0
243917,49.8,0,False,49.8,597.6,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-846.6,846.6,-1.0,-1.0,-1.0,1.0,0,0.0,-1
53939,0.0,3,False,69.8,209.4,925,215,0,0,0,0.0,0.0,0.0,69.8,0.0,0.0,114.7,-183.41,298.11,4.03,-1.0,113.7,0.72,0,0.25,1
359715,0.0,0,False,64.9,194.7,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-0.0,0,0.0,-1
276755,24.9,0,False,47.8,573.6,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-361.05,361.05,-1.0,-1.0,-1.0,1.0,0,0.0,-1
97999,0.0,0,True,34.9,418.8,0,80,65,5,0,0.0,0.0,0.0,34.9,189.5,1.58,0.0,-408.9,408.9,2.13,0.0,0.0,1.0,0,0.0,0
288243,27.8,0,False,27.8,333.6,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-225.18,225.18,-1.0,-1.0,-1.0,1.0,0,0.0,-1
25855,0.0,0,False,103.89,103.89,0,19,1,0,0,0.0,0.0,0.0,114.8,0.0,0.0,0.0,-1369.05,1369.05,15.45,-1.0,-1.0,1.0,0,0.0,-1
13631,0.0,0,False,34.9,34.9,0,5,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-69.8,69.8,-1.0,-1.0,-1.0,1.01,0,0.0,-1
88923,0.0,0,False,49.9,49.9,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-74.9,74.9,-1.0,-1.0,-1.0,1.01,0,0.0,-1
35278,0.0,1,True,29.9,89.7,718,141,0,3,0,0.0,74.9,0.0,263.6,94.7,2.62,29.9,203.77,245.23,2.19,1.0,478.9,0.34,1,0.11,1
190598,54.8,0,False,54.8,478.2,537,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-303.8,303.8,-1.0,-1.0,-1.0,1.0,0,0.0,-1
118512,74.8,0,False,74.8,897.6,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1625.6,1625.6,-1.0,-1.0,-1.0,1.0,0,0.0,-1
99259,0.0,19,True,45.7,548.4,760,578,230,2,0,2.0,57.7,0.0,90.5,52.8,13.74,371.9,283.2,88.7,1.06,0.0,371.9,0.19,0,0.79,1
486173,14.9,0,False,14.9,178.8,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-119.2,119.2,-1.0,-1.0,-1.0,1.01,0,0.0,-1
